Time	Relaxation Modulus
434.0	6195.0
435.0	6139.1
436.0	6108.6
436.9	6104.5
437.9	6145.7
438.9	6167.0
439.9	6179.1
440.9	6143.7
441.8	6138.7
442.8	6091.7
443.8	6011.2
444.8	6006.2
445.8	6052.5
446.8	6111.6
447.8	6069.2
448.8	6059.4
449.8	6025.9
450.8	5987.5
451.8	5959.2
452.8	5947.3
453.8	5956.6
454.9	5919.0
455.9	5945.8
456.9	5981.2
457.9	5984.8
458.9	5961.4
460.0	5957.2
461.0	5952.4
462.0	5920.9
463.0	5908.3
464.1	5894.0
465.1	5872.0
466.1	5819.0
467.2	5767.9
468.2	5667.2
469.3	5683.5
470.3	5659.3
471.3	5574.6
472.4	5631.6
473.4	5711.9
474.5	5738.5
475.6	5745.2
476.6	5812.2
477.7	5799.6
478.7	5747.9
479.8	5701.7
480.9	5710.0
481.9	5676.3
483.0	5607.8
484.1	5516.6
485.1	5514.3
486.2	5576.1
487.3	5621.8
488.4	5606.2
489.5	5509.9
490.5	5513.2
491.6	5561.1
492.7	5480.8
493.8	5422.5
494.9	5415.0
496.0	5397.7
497.1	5451.1
498.2	5430.8
499.3	5396.2
500.4	5455.3
501.5	5511.7
502.6	5541.9
503.7	5437.7
504.9	5374.6
506.0	5361.8
507.1	5365.3
508.2	5326.8
509.3	5349.9
510.5	5352.1
511.6	5385.9
512.7	5454.4
513.8	5474.0
515.0	5493.6
516.1	5421.7
517.3	5418.6
518.4	5395.0
519.5	5271.1
520.7	5258.1
521.8	5236.1
523.0	5273.1
524.1	5307.2
525.3	5306.2
526.4	5284.5
527.6	5255.7
528.8	5229.6
529.9	5214.5
531.1	5216.0
532.3	5210.8
533.4	5193.4
534.6	5183.1
535.8	5186.0
537.0	5159.2
538.1	5162.0
539.3	5142.7
540.5	5100.6
541.7	5038.0
542.9	5093.9
544.1	5114.0
545.3	5109.7
546.5	5127.5
547.7	5097.2
548.9	5082.2
550.1	5021.4
551.3	4975.0
552.5	4969.2
553.7	5017.6
554.9	5032.3
556.1	5011.2
557.4	4968.0
558.6	4986.2
559.8	4997.8
561.0	4975.3
562.3	4886.8
563.5	4707.2
564.7	4813.3
566.0	4917.0
567.2	4924.0
568.4	4898.5
569.7	4888.6
570.9	4749.4
572.2	4684.5
573.4	4644.6
574.7	4668.9
575.9	4781.4
577.2	4770.3
578.5	4730.7
579.7	4800.8
581.0	4783.8
582.3	4696.4
583.5	4661.1
584.8	4732.1
586.1	4772.7
587.4	4798.5
588.6	4799.8
589.9	4783.9
591.2	4798.8
592.5	4772.2
593.8	4723.0
595.1	4699.8
596.4	4657.9
597.7	4654.4
599.0	4706.0
600.3	4635.3
601.6	4602.8
602.9	4605.2
604.2	4586.8
605.5	4582.1
606.9	4592.7
608.2	4569.5
609.5	4583.7
610.8	4608.3
612.2	4576.0
613.5	4565.5
614.8	4501.8
616.2	4471.9
617.5	4485.0
618.8	4512.5
620.2	4516.6
621.5	4549.5
622.9	4434.7
624.2	4315.1
625.6	4292.5
627.0	4372.8
628.3	4372.1
629.7	4384.7
631.1	4297.3
632.4	4323.3
633.8	4293.6
635.2	4373.9
636.5	4347.6
637.9	4286.1
639.3	4260.1
640.7	4339.8
642.1	4344.5
643.5	4376.2
644.9	4436.5
646.3	4391.7
647.7	4287.2
649.1	4337.3
650.5	4380.9
651.9	4374.0
653.3	4360.1
654.7	4359.5
656.1	4318.1
657.6	4320.3
659.0	4265.3
660.4	4206.4
661.8	4348.7
663.3	4307.4
664.7	4177.7
666.1	4168.2
667.6	4149.3
669.0	4134.2
670.5	4230.0
671.9	4255.8
673.4	4294.7
674.8	4261.0
676.3	4240.0
677.7	4201.7
679.2	4137.3
680.7	4126.1
682.1	4155.5
683.6	4139.4
685.1	4123.0
686.6	4004.9
688.0	4038.3
689.5	4114.6
691.0	4141.9
692.5	4055.7
694.0	4027.3
695.5	3993.2
697.0	4006.7
698.5	3959.8
700.0	3918.0
701.5	3923.2
703.0	3926.0
704.5	3893.2
706.1	3894.5
707.6	3824.1
709.1	3870.8
710.6	3927.0
712.2	3848.1
713.7	3876.2
715.2	3906.6
716.8	3793.8
718.3	3755.6
719.9	3939.8
721.4	3938.1
723.0	3919.9
724.5	3828.9
726.1	3788.0
727.6	3822.2
729.2	3885.0
730.8	3875.1
732.3	3744.1
733.9	3701.6
735.5	3702.6
737.1	3763.3
738.6	3771.4
740.2	3794.4
741.8	3880.0
743.4	3849.8
745.0	3850.6
746.6	3849.2
748.2	3818.8
749.8	3688.1
751.4	3576.7
753.0	3665.6
754.7	3709.6
756.3	3737.7
757.9	3740.8
759.5	3734.0
761.1	3701.2
762.8	3693.4
764.4	3723.8
766.1	3695.1
767.7	3669.0
769.3	3623.0
771.0	3650.0
772.6	3654.0
774.3	3676.0
776.0	3638.3
777.6	3634.7
779.3	3606.7
780.9	3564.1
782.6	3568.1
784.3	3566.5
786.0	3554.4
787.7	3482.2
789.3	3553.1
791.0	3530.9
792.7	3511.7
794.4	3518.9
796.1	3537.1
797.8	3528.2
799.5	3541.6
801.2	3499.4
802.9	3523.1
804.7	3542.6
806.4	3489.7
808.1	3470.2
809.8	3502.1
811.6	3464.0
813.3	3485.9
815.0	3465.6
816.8	3402.1
818.5	3280.9
820.3	3281.0
822.0	3416.0
823.8	3460.0
825.5	3437.9
827.3	3433.5
829.0	3254.8
830.8	3404.4
832.6	3450.2
834.4	3370.5
836.1	3302.1
837.9	3297.4
839.7	3307.8
841.5	3313.9
843.3	3399.3
845.1	3396.3
846.9	3370.0
848.7	3325.2
850.5	3316.9
852.3	3292.1
854.1	3219.9
855.9	3221.6
857.8	3277.0
859.6	3179.7
861.4	3183.3
863.3	3091.2
865.1	3194.5
866.9	3179.4
868.8	3192.9
870.6	3253.2
872.5	3241.4
874.3	3209.9
876.2	3154.0
878.1	3215.5
879.9	3197.6
881.8	3199.9
883.7	3213.7
885.5	3149.1
887.4	3080.6
889.3	3193.5
891.2	3124.7
893.1	3148.3
895.0	3137.5
896.9	3146.3
898.8	3166.3
900.7	3166.6
902.6	3123.8
904.5	3070.1
906.5	3045.5
908.4	3063.1
910.3	3142.7
912.2	3129.3
914.2	3116.3
916.1	3124.9
918.1	3077.6
920.0	2953.4
922.0	2866.9
923.9	2855.5
925.9	3067.2
927.8	3136.9
929.8	3061.8
931.8	2836.2
933.7	2836.2
935.7	3060.2
937.7	3062.4
939.7	3050.2
941.7	3047.3
943.7	2947.4
945.7	3001.0
947.7	2895.2
949.7	2798.0
951.7	2801.0
953.7	2972.2
955.7	3058.5
957.8	3001.0
959.8	2955.0
961.8	2919.9
963.8	2873.5
965.9	2909.5
967.9	2925.2
970.0	2915.5
972.0	2860.7
974.1	2766.2
976.1	2754.4
978.2	2843.4
980.3	2923.2
982.4	2908.0
984.4	2731.9
986.5	2674.5
988.6	2738.6
990.7	2800.1
992.8	2885.8
994.9	2906.6
997.0	2988.4
999.1	2940.7
1001.0	2810.8
1003.0	2619.1
1005.0	2597.0
1008.0	2684.0
1010.0	2649.3
1012.0	2657.9
1014.0	2740.3
1016.0	2770.4
1018.0	2798.8
1020.0	2876.8
1023.0	2872.0
1025.0	2733.5
1027.0	2603.3
1029.0	2598.5
1031.0	2665.6
1033.0	2637.4
1036.0	2674.9
1038.0	2671.8
1040.0	2659.6
1042.0	2607.7
1044.0	2600.6
1047.0	2624.5
1049.0	2670.9
1051.0	2614.6
1053.0	2571.4
1055.0	2624.7
1058.0	2607.0
