Data calculated via numerical differentiation

Frequency:	6.2831853

Step size for numerical diff.:	8

Looped differentiation

Tangent(x)	Tangent(y)	Tangent(z)	Normal(x)	Normal(y)	Normal(z)	Binormal(x)	Binormal(y)	Binormal(z)
[-]	[1/s]	[Pa]	[-]	[1/s]	[Pa]	[-]	[1/s]	[Pa]

0.3325499	-16.8075096	-11.0744176	-0.0045144	0.5501326	-0.8350651	0.9998534	0.0162784	0.0053188
-0.4705950	-13.8108884	5.2169460	-0.0231040	-0.3525875	-0.9354936	0.9992253	-0.0379646	-0.0103691
-0.1775040	9.5889224	19.0170257	-0.2343544	0.8671643	-0.4394362	-0.9721155	-0.2129129	0.0982830
-0.3536980	-10.4869954	-7.2346369	-0.0462706	0.5683001	-0.8215194	0.9985434	0.0034665	-0.0538432
-0.4166964	3.3422775	-11.7377638	0.0071605	0.9618119	0.2736176	0.9993920	0.0024540	-0.0347801
-0.1168957	25.6289025	-2.4120118	-0.0310543	0.0935133	0.9951336	0.9995074	0.0074286	0.0304928
0.4451714	0.4586361	-7.3622090	0.0535040	0.9964297	0.0653088	0.9967489	-0.0572377	0.0567048
-0.0834662	-23.4330154	-36.8898340	0.6190635	0.6622716	-0.4220862	0.7853386	-0.5233566	0.3306676
-0.3330898	-2.4076330	-23.8180212	-0.0471962	0.9938869	-0.0998065	0.9987887	0.0455638	-0.0185736
-0.3325914	2.2341489	-8.9585593	0.0405405	0.9698369	0.2403597	0.9985292	-0.0306575	-0.0447165
-0.2979934	-1.8900862	-7.3893022	0.8500879	-0.5174292	0.0980695	-0.5251918	-0.8191163	0.2306989
-0.3019215	9.3039835	-8.0700609	0.0706929	0.6549057	0.7523968	0.9971970	-0.0278679	-0.0694366
-0.0312950	-2.2350154	-11.7357434	0.0042372	-0.9823374	0.1870701	-0.9999876	-0.0036723	0.0033660
-0.4576990	-20.2594224	-21.5077054	0.0099127	0.7277738	-0.6857456	0.9998309	-0.0178360	-0.0044763
-0.5879767	15.3083859	11.5980428	-0.1829107	0.5892227	-0.7869945	-0.9826532	-0.1344872	0.1276944
0.0050468	15.4111582	-20.6659001	-0.0012561	0.8016400	0.5978058	0.9999992	0.0008899	0.0009078
-0.0271677	-7.4223181	1.1273409	0.0254705	0.1500232	0.9883543	-0.9996690	0.0074013	0.0246386
-0.1032123	0.3217593	-8.5111696	-0.0146451	-0.9991857	-0.0375960	-0.9998193	0.0141780	0.0126605
0.0426947	14.4949065	-18.7036679	0.0108035	0.7903659	0.6125398	0.9999400	-0.0096445	-0.0051917
0.3481706	-2.7886048	-1.1966703	-0.2446410	-0.4080032	0.8795932	-0.9628901	-0.0044178	-0.2698576
0.0049229	-7.5472119	15.3431426	0.0011079	0.8973170	0.4413852	-0.9999993	0.0008670	0.0007473
0.0896023	0.6630583	-2.0099925	0.0580473	0.9472883	0.3150800	0.9974174	-0.0684028	0.0218985
0.0142389	6.0240040	-0.2773317	0.7230652	-0.0334737	-0.6899683	-0.6907758	-0.0316238	-0.7223772
0.3521714	7.6717742	43.2927239	0.0044386	-0.9846557	0.1744518	0.9999581	0.0029730	-0.0086612
0.3706990	6.8779866	32.4842119	-0.0154296	0.9782303	-0.2069478	-0.9998186	-0.0127838	0.0141163
0.7015553	7.1284339	22.7153808	0.0001688	0.9541205	-0.2994228	-0.9995661	0.0089805	0.0280530
0.7457717	11.4233918	52.9475049	-0.0101784	-0.9774281	0.2110229	0.9998534	-0.0128537	-0.0113099
1.1060190	-4.1554330	66.8752827	-0.0157899	0.9979344	0.0622698	-0.9997391	-0.0167850	0.0154912
0.8757270	20.0044021	65.8787241	0.2223020	-0.9337334	0.2805777	0.9748949	0.2091258	-0.0764614
2.0913692	46.3263413	102.2823193	0.0065268	-0.9109521	0.4124606	0.9998053	-0.0017367	-0.0196565
2.3797604	-21.3800591	82.2121309	-0.1792343	0.9508600	0.2524685	-0.9834078	-0.1804665	-0.0184658
1.6196622	-18.7940249	122.2043288	0.0129077	0.9883231	0.1518249	-0.9998309	0.0107679	0.0149075
1.9039990	36.9392435	112.7826067	0.0274764	-0.9501043	0.3107201	0.9994937	0.0211238	-0.0237921
2.8299986	20.1197269	152.6572220	-0.0243502	-0.9910738	0.1310717	0.9995346	-0.0265460	-0.0150310
2.8180450	-5.4225776	171.2201730	0.1898394	0.9814170	0.0279572	-0.9816774	0.1892587	0.0221509
3.0471994	28.4377522	158.8599409	0.0398593	0.9834374	-0.1768111	-0.9990270	0.0425665	0.0115431
3.7875516	8.6146023	171.8084178	-0.0015262	-0.9987425	0.0501113	0.9997565	-0.0026270	-0.0219081
3.6445598	11.9020445	193.1933307	-0.0027423	-0.9981007	0.0615416	0.9998190	-0.0038952	-0.0186214
4.4179159	19.0724066	214.2104181	-0.0053409	0.9960552	-0.0885745	-0.9997748	-0.0034996	0.0209311
4.5579370	25.0440019	208.6780929	0.0983343	0.9878070	-0.1206971	-0.9949172	0.1002276	0.0097024
5.3497503	-5.7482026	243.7255425	0.0091279	-0.9996756	-0.0237774	0.9997177	0.0096448	-0.0217162
4.6415300	7.3472252	259.4813096	0.1061606	0.9938951	-0.0300412	-0.9941883	0.1066382	0.0147643
5.8675451	40.3943062	250.0258743	0.0119499	0.9870845	-0.1597543	-0.9996603	0.0154939	0.0209566
6.0261368	-0.7678266	252.9889515	0.0020768	-0.9999931	-0.0030845	0.9997143	0.0021497	-0.0238064
6.2396390	11.1257944	280.0314592	0.0070987	0.9991802	-0.0398561	-0.9997270	0.0079785	0.0219588
6.3512669	-7.7442364	300.2453971	0.0245906	0.9993785	0.0252568	-0.9994740	0.0240430	0.0217626
6.2657952	25.3816939	320.2489705	-0.0011002	-0.9968717	0.0790297	0.9998092	-0.0026377	-0.0193526
7.2095296	10.0580572	357.3447638	-0.0423171	-0.9986843	0.0289634	0.9989008	-0.0428757	-0.0189463
6.8098151	1.4148175	340.8180363	-0.0194563	0.9998036	-0.0037617	-0.9996111	-0.0193771	0.0200535
7.5016217	20.4124758	349.0024259	0.1672072	-0.9844427	0.0539841	0.9856883	0.1657254	-0.0308798
7.4980959	-0.4329625	375.1136178	-0.0188527	-0.9998220	-0.0007772	0.9996225	-0.0188334	-0.0200031
7.7689310	15.6845322	389.9754338	-0.0239290	0.9989251	-0.0396993	-0.9995155	-0.0231149	0.0208416
8.0582330	4.9795002	387.6855634	-0.0261543	-0.9995683	0.0133823	0.9994419	-0.0264246	-0.0204345
8.0397081	-1.7938674	396.9988864	-0.0493096	-0.9987774	-0.0035145	0.9985783	-0.0492278	-0.0204449
8.0623286	2.9125864	432.9359090	-0.0067229	0.9999556	-0.0066020	-0.9998041	-0.0065987	0.0186632
8.1197800	-1.5475525	411.8877644	0.0702246	0.9975284	0.0023636	-0.9973365	0.0701639	0.0199247
8.2402690	26.1631519	416.7809838	0.0313130	-0.9975846	0.0620036	0.9993149	0.0300222	-0.0216423
9.0158732	6.6214496	439.5997277	-0.0313722	-0.9993845	0.0156966	0.9992975	-0.0316839	-0.0200176
8.5249173	-18.3384460	452.2838294	0.0166830	0.9990526	0.0401935	-0.9996835	0.0159096	0.0194877
8.5754548	13.8820961	457.1622617	0.0129484	-0.9994628	0.0301066	0.9997404	0.0123757	-0.0191289
8.7934756	-6.5002879	442.7253449	0.0098132	0.9998469	0.0144853	-0.9997547	0.0095225	0.0199971
8.5778802	14.2321501	462.1006282	0.0094884	0.9994756	-0.0309588	-0.9997829	0.0100566	0.0182490
9.3415346	15.5695735	448.3487771	0.0739703	-0.9967119	0.0330711	0.9970431	0.0732212	-0.0233165
9.1502665	-5.5280048	415.2199691	-0.0229225	-0.9996553	-0.0128037	0.9994945	-0.0226329	-0.0223273
