Data calculated via numerical differentiation

Frequency:	6.2831853

Step size for numerical diff.:	8

Looped differentiation

Time	Strain	Rate	Stress	G'_t	G"_t	|G*_t|	tan(delta_t)	delta_t	displacement stress	est. elastic stress	dG'_{t}/dt	dG"_{t}/dt	Speed	norm. PAV
[s]	[-]	[1/s]	[Pa]	[Pa]	[Pa]	[Pa]	[]	[rad]	[Pa]	[Pa]	[Pa/s]	[Pa/s]	[Pa/s]	[]

0.5273438	-0.2344782	-0.9448517	-13.1207312	51.6873468	-3.1617026	51.7839568	-0.0611698	-0.0610936	-1.4766240	-0.2059098	9.5844863	-157.0067059	157.2989767	2.2502831
0.5312500	-0.2644032	-1.1294572	-13.4005917	51.5336324	-1.1514836	51.5464953	-0.0223443	-0.0223406	0.0180768	-0.2647540	-72.8932316	-41.9989987	84.1269226	3.1695068
0.5351562	-0.2998843	-2.5669249	-16.1066947	48.3619027	1.6931141	48.3915309	0.0350093	0.0349950	-0.9120155	-0.2810262	31.4142479	-37.6326854	49.0211585	-0.1568299
0.5390625	-0.3673671	-1.2014280	-17.2746581	50.2997693	-0.8036396	50.3061888	-0.0159770	-0.0159756	1.0501539	-0.3882450	5.7190603	17.8698069	18.7626664	1.7090643
0.5429688	-0.3630630	-0.3482533	-18.4334343	49.6808250	-0.2177382	49.6813022	-0.0043827	-0.0043827	-0.4082342	-0.3548458	-4.5628151	-5.4037471	7.0724652	2.2106559
0.5468750	-0.4028400	-1.7381061	-20.4617388	47.1911905	0.6482560	47.1956428	0.0137368	0.0137359	-1.2719117	-0.3758877	-24.7376020	-27.1418106	36.7236550	0.2012375
0.5507812	-0.4320817	-1.0855407	-21.2565011	13.7960521	-18.7619283	23.2882160	-1.3599491	-0.9367557	-18.5369614	0.9115607	-4933.9851084	-2478.9874248	5521.7377430	2.0050379
0.5546875	-0.4618369	-1.2099288	-22.8968254	53.7483725	1.6092053	53.7724566	0.0299396	0.0299307	2.2360333	-0.5034387	-254.7513254	-216.2808545	334.1790625	3.0361444
0.5585938	-0.4900511	-1.1212685	-25.4823719	46.1259769	1.6301951	46.1547753	0.0353422	0.0353275	-2.5873685	-0.4339576	18.7421615	-141.7537785	142.9874202	-0.3317835
0.5625000	-0.5180712	-1.1592289	-26.2994852	46.2115764	5.8079577	46.5751239	0.1256819	0.1250263	-1.2870466	-0.4902200	860.7748006	-2171.6541653	2336.0254859	0.3851812
0.5664062	-0.5512597	-1.7584432	-27.2424902	34.9501619	-1.8800261	35.0006902	-0.0537916	-0.0537398	-8.5020287	-0.3079982	-1056.8292628	-158.6503137	1068.6711434	0.7704929
0.5703125	-0.5920761	-0.8285362	-28.9404884	55.9838278	1.8559997	56.0145848	0.0331524	0.0331403	4.4509425	-0.6715802	-10.8280230	-63.8450386	64.7567374	0.4418219
0.5742188	-0.5984921	-0.7385671	-29.9782871	43.5761845	1.9900235	43.6216007	0.0456677	0.0456360	-3.6643634	-0.5144012	348.6099775	-276.2097049	444.7704099	-0.0809540
0.5781250	-0.6287118	-0.6613106	-30.6338298	308.6170815	45.0957698	311.8944236	0.1461221	0.1450952	168.1437279	-1.1735414	-279069.4726695	-48552.2637003	283261.5273673	0.5259856
0.5820312	-0.6320514	-0.7124056	-31.9842601	51.3480331	-1.8664071	51.3819422	-0.0363482	-0.0363322	0.2587165	-0.6370899	-22.9542025	-118.9399969	121.1347112	0.7921658
0.5859375	-0.6668097	-1.1657652	-33.6564126	53.3553981	-5.6736873	53.6562134	-0.1063376	-0.1059395	0.8688052	-0.6830931	415.8908091	-861.3491697	956.4975469	0.4907693
0.5898438	-0.6830348	-0.8286461	-34.1061743	44.7200190	0.4812873	44.7226088	0.0107622	0.0107618	-3.4973715	-0.6048288	-190.7051041	-44.8949003	195.9183218	-1.0135849
0.5937500	-0.7111841	-1.0013436	-35.4405361	45.8024257	-1.0106865	45.8135753	-0.0220662	-0.0220626	-3.0276518	-0.6450817	-103.2243097	-18.9913468	104.9567976	-0.2748911
0.5976562	-0.7254808	-0.2856781	-36.6263262	51.7704945	-0.3848244	51.7719248	-0.0074333	-0.0074331	0.9146781	-0.7431488	-57.9491685	-17.7571394	60.6087628	0.1076800
0.6015625	-0.7370462	-1.0646981	-37.4115736	55.0470034	1.9126782	55.0802226	0.0347463	0.0347323	3.4847206	-0.8003507	-59.3970640	-31.0657199	67.0305166	-0.2208351
0.6054688	-0.7672168	-0.5387920	-37.4746749	40.1530634	-2.0061865	40.2031502	-0.0499635	-0.0499220	-6.8406032	-0.5968536	-332.7743299	-50.8943193	336.6437084	0.3231060
0.6093750	-0.7636746	-0.0468989	-38.3481305	59.9590670	-0.0064523	59.9590673	-0.0001076	-0.0001076	7.4410392	-0.8877766	-143.9041865	-109.7092864	180.9545313	0.0126590
0.6132812	-0.7809616	-0.9187340	-38.9923280	38.2547412	3.4295388	38.4081627	0.0896500	0.0894110	-8.6153733	-0.5557510	77.9961577	-311.6105310	321.2234793	-0.5033968
0.6171875	-0.8038973	-1.2181292	-40.1751088	46.4079847	0.1438851	46.4082078	0.0031004	0.0031004	-2.8399607	-0.7427018	-102.9123202	-35.3029034	108.7990838	-0.4228784
0.6210938	-0.8271042	0.1242887	-40.2480584	239.9969759	25.4755840	241.3453000	0.1061496	0.1057536	157.7505117	-1.4844063	-95675.7267392	-12841.7960304	96533.7060946	0.6744815
0.6250000	-0.8080423	0.2381394	-41.1772237	97.8514106	2.0897453	97.8737227	0.0213563	0.0213531	37.8116494	-1.1944613	-41498.4327434	-2652.6865257	41583.1295835	0.0110407
0.6289062	-0.8251988	-0.8184470	-41.5743474	64.3211724	-1.8063318	64.3465310	-0.0280830	-0.0280756	11.2681175	-1.0003841	-342.1151354	99.7739249	356.3672291	-0.7162780
0.6328125	-0.8356061	-0.3617057	-41.5978644	-193.1990030	-26.0571821	194.9482790	0.1348722	3.2756559	-204.5361711	-1.8942874	-126325.6783476	-13434.5915592	127038.0465071	-0.9452151
0.6367188	-0.8398200	0.4637104	-42.5646197	54.5634895	-1.3761233	54.5808401	-0.0252206	-0.0252152	3.3604524	-0.9014080	-187.3563237	-43.9409038	192.4401077	-0.1184852
0.6406250	-0.8255552	-0.2471473	-41.8513646	48.4679577	1.3731222	48.4874044	0.0283305	0.0283229	-1.7843785	-0.7887396	-141.0487901	-73.3310545	158.9723395	-1.2355723
0.6445312	-0.8496306	-0.6337214	-41.2131898	-0.7003802	-5.3615194	5.4070715	7.6551553	4.5824936	-42.3490166	-61.3153827	-998.4380275	-80.5364726	1001.6808964	-1.0314340
0.6484375	-0.8528748	-0.6111174	-42.4576388	35.4189816	-0.6117908	35.4242649	-0.0172730	-0.0172712	-12.3091856	-0.5053441	-742.7491571	-23.5695718	743.1230283	-1.3857961
0.6523438	-0.8724625	0.2757379	-43.4010379	81.3197152	-0.1938074	81.3199461	-0.0023833	-0.0023833	27.5558657	-1.2113208	1049.1765084	-21.9950026	1049.4070354	-0.1476662
0.6562500	-0.8442598	0.5924871	-43.1722508	-29.8646825	-9.2697006	31.2702192	0.3103901	3.4425541	-67.5116935	-3.1048461	-752.9299789	-202.6207703	779.7170831	-0.0715085
0.6601562	-0.8540403	-0.3903554	-43.9384773	117.0659447	0.6286115	117.0676324	0.0053697	0.0053697	56.0796094	-1.3330832	6381.8441749	135.9644091	6383.2923631	-0.1031195
0.6640625	-0.8544194	-0.2605461	-43.4432462	152.3516471	-12.8622097	152.8936258	-0.0844245	-0.0842248	86.1955987	-1.4201868	24632.8872259	-2841.7118520	24796.2589786	-0.2295464
0.6679688	-0.8659291	-0.0654751	-43.0666334	-1.2120475	0.0422717	1.2127844	-0.0348763	3.1067305	-44.1157400	-37.2636288	-466.6126751	-32.3547114	467.7330605	18.4903734
0.6718750	-0.8580521	0.1067208	-43.0662423	65.7718020	2.2417611	65.8099949	0.0340839	0.0340707	13.3313169	-1.0607426	132.0940228	-28.0818168	135.0459896	2.6674947
0.6757812	-0.8638705	-0.1284635	-43.8948723	1377.5916693	15.8379301	1377.6827093	0.0114968	0.0114963	1146.4898161	-1.6961127	419720.2215852	5354.8808533	419754.3795561	0.0663525
0.6796875	-0.8614104	0.0528383	-43.2275405	36.1729771	-0.7145760	36.1800345	-0.0197544	-0.0197518	-12.0617534	-0.5279639	805.0199043	-7.7970431	805.0576627	-0.0871579
0.6835938	-0.8686794	-0.7556886	-42.7796707	-10.7355561	-0.9197709	10.7748848	0.0856752	3.2270591	-52.2160497	-5.7325215	-31.6926648	-0.6961099	31.7003087	0.2130264
0.6875000	-0.8812159	0.6178155	-42.4463051	-28.2670912	2.3962757	28.3684786	-0.0847726	3.0570222	-67.5913371	-3.2723830	-450.6078559	29.7622565	451.5896719	-0.0096819
0.6914062	-0.8552626	-0.1117149	-43.6279524	109.3208709	1.3663696	109.3294095	0.0124987	0.0124981	49.8943891	-1.3116657	290.7519876	-8.0249001	290.8627121	10.5215454
0.6953125	-0.8837782	-0.4817351	-43.6535327	-8.1580518	1.1098636	8.2332015	-0.1360452	3.0063776	-50.7783476	-7.1081010	-217.0901050	-0.9633633	217.0922425	0.2171828
0.6992188	-0.8655563	0.8195481	-43.1306397	33.4236656	-0.0948550	33.4238002	-0.0028380	-0.0028380	-14.1882023	-0.4410606	11.8880743	-0.5928374	11.9028470	0.2877724
0.7031250	-0.8638266	-0.4323665	-44.5531122	89.8909464	2.1011190	89.9154989	0.0233741	0.0233698	33.2416603	-1.2336264	1434.3141297	39.8733204	1434.8682533	0.0085412
0.7070312	-0.8707736	0.3464752	-43.2827662	816.5207452	13.3079640	816.6291871	0.0162984	0.0162969	666.9880865	-1.6876396	62750.0529698	1246.8844360	62762.4399502	23.3643391
0.7109375	-0.8527574	0.3624475	-43.0799167	84.7617276	-2.5208459	84.7992048	-0.0297404	-0.0297316	29.3466856	-1.1989830	-3363.4856952	52.4889269	3363.8952286	2.6328705
0.7148438	-0.8594535	-0.4184244	-43.1021793	-65.8299563	0.3759184	65.8310297	-0.0057104	3.1358823	-99.6549292	-2.3732769	-4358.9008882	6.3325722	4358.9054881	-0.0055011
0.7187500	-0.8604335	0.4153891	-43.5951785	1.1123344	7.0271299	7.1146217	6.3174613	1.4138074	-43.1026609	37.8892977	4659.5677438	1076.9028841	4782.3938965	1.2052110
0.7226562	-0.8495662	-0.0964987	-42.8610052	118.3909081	-0.3003871	118.3912892	-0.0025372	-0.0025372	57.7152924	-1.3370639	-2618.5531164	-26.4933321	2618.6871367	0.8021214
0.7265625	-0.8583439	0.2641944	-43.0672101	-52.5647009	2.7753689	52.6379184	-0.0527991	3.0888425	-88.3024991	-2.5382260	2042.6653912	-58.4603794	2043.5017779	6.8266930
0.7304688	-0.8386408	0.3686664	-42.2477892	50.9980740	0.8377800	51.0049549	0.0164277	0.0164262	0.4721203	-0.8478984	1387.9095885	32.6060620	1388.2925416	0.1181911
0.7343750	-0.8481291	-0.4857208	-43.0414212	105.8766476	-6.9371583	106.1036695	-0.0655211	-0.0654276	46.2193712	-1.2846689	4311.3349033	-24.3475646	4311.4036522	0.4476761
0.7382812	-0.8556785	-0.4784114	-42.6879294	61.9546083	0.5009249	61.9566333	0.0080854	0.0080852	10.3634360	-1.0229531	45.6211798	12.6598472	47.3451558	2.7630672
0.7421875	-0.8698616	-0.3372414	-42.6374229	-152.2055081	3.1619969	152.2383491	-0.0207745	3.1208211	-174.8654384	-2.0187388	-492.0900631	34.0671913	493.2678823	2.3597890
0.7460938	-0.8631828	0.9517983	-42.2214768	11.2618921	0.7277477	11.2853813	0.0646204	0.0645307	-32.6106471	2.0324805	-142.5393368	6.4297833	142.6842831	0.0686914
0.7500000	-0.8391317	0.3096508	-43.7729523	-5.6265473	-0.3905763	5.6400873	0.0694167	3.2108982	-48.4751179	-9.4545605	366.8573905	-1.6443951	366.8610758	0.7361823
0.7539062	-0.8506113	-0.6851373	-42.6755750	34.9155179	-0.2985960	34.9167947	-0.0085520	-0.0085517	-13.0086010	-0.4780377	-36.6319789	2.0288132	36.6881174	0.3175444
0.7578125	-0.8532502	0.7372991	-42.1411414	-8.5005279	2.2412209	8.7910208	-0.2636567	2.8838025	-49.6572144	-6.6949126	-103.1053367	15.2686533	104.2297569	0.0102462
0.7617188	-0.8345026	-0.3341856	-42.7276010	111.0935783	1.1749057	111.0997909	0.0105758	0.0105754	50.0427713	-1.2849586	325.6218142	11.2484933	325.8160439	17.0798248
0.7656250	-0.8644702	-0.7312504	-43.3456523	-283.7046129	22.1217926	284.5657764	-0.0779747	3.0637754	-286.0252457	-1.8726499	-7375.3538216	285.6429810	7380.8831386	10.2362747
0.7695312	-0.8583872	0.3055365	-42.4632317	73.9487417	0.6080828	73.9512418	0.0082230	0.0082228	20.9838515	-1.1421493	690.8056339	23.9305587	691.2200051	0.0846496
0.7734375	-0.8583040	0.2527888	-42.5105623	-91.8355883	2.0871640	91.8593029	-0.0227272	3.1188694	-121.4173865	-2.1804209	-1273.3259735	60.9577626	1274.7842498	-0.2429838
0.7773438	-0.8489012	-0.1144952	-42.8734744	12.8869274	0.7575587	12.9091748	0.0587851	0.0587175	-31.9199413	1.6280229	203.0008191	-2.1789011	203.0125123	53.7966360
0.7812500	-0.8627002	-0.3363149	-43.3831398	-12.6654621	-0.1057293	12.6659034	0.0083478	3.1499403	-54.3152956	-5.1511577	29.1903872	1.4431252	29.2260383	0.2284755
0.7851562	-0.8635843	-0.3566366	-43.2428459	16.4978643	-0.9428552	16.5247845	-0.0571501	-0.0570880	-29.0490654	0.8971930	-976.7724571	-1.7847419	976.7740876	0.0018035
0.7890625	-0.8749401	0.2412727	-43.1013075	13.6763027	1.3143426	13.7393141	0.0961037	0.0958094	-31.1858325	1.4053423	-1250.6942651	29.9377822	1251.0525231	0.3588162
0.7929688	-0.8530515	0.7311608	-43.4550156	-51.8779757	-1.5261488	51.9004190	0.0294180	3.1710022	-87.5320054	-2.5403187	39.0756549	6.0258773	39.5375518	0.1191462
0.7968750	-0.8537199	-0.6055067	-44.0491563	-47.2702052	-0.9500871	47.2797522	0.0200991	3.1616890	-84.4962329	-2.6412356	804.2795714	27.7465711	804.7580389	0.0083876
0.8007812	-0.8679207	-0.0842912	-43.5424910	1037.0327719	-18.2155702	1037.1927386	-0.0175651	-0.0175633	856.2753700	-1.6936182	-10242.6243992	909.2640347	10282.9040483	6.2838400
0.8046875	-0.8627953	-0.2034795	-43.2523046	212.9273831	-1.0260247	212.9298551	-0.0048187	-0.0048186	140.4272034	-1.5223027	1849.6490615	-48.5062014	1850.2849786	5.3712360
0.8085938	-0.8784776	-0.4128941	-43.5310850	20.2931016	-0.1482680	20.2936433	-0.0073063	-0.0073062	-25.7137939	0.3886424	-418.7355071	-13.4294562	418.9508028	-0.0207948
0.8125000	-0.8711951	0.8852394	-43.3616373	171.0605641	0.9561493	171.0632363	0.0055895	0.0055895	105.5307843	-1.4881157	15911.3259267	76.4307546	15911.5094949	-0.1978670
0.8164062	-0.8533780	-0.1339087	-43.3160457	-149.3733712	8.4996973	149.6150022	-0.0569024	3.0847516	-170.6068448	-1.9955283	24219.7953674	-929.4137296	24237.6215318	3.4711345
0.8203125	-0.8661850	0.3502524	-42.9288256	17.7309182	0.2189081	17.7322695	0.0123461	0.0123455	-27.5827738	0.6894465	453.0685690	-1.3922962	453.0707082	34.9968183
0.8242188	-0.8444764	-0.2280058	-42.2770888	-7.8599547	-1.0809333	7.9339338	0.1375241	3.2782595	-48.9538601	-7.0727388	325.6451228	39.2922736	328.0070559	-0.0070576
0.8281250	-0.8750906	-0.5266444	-42.9950452	-39.3685205	-1.4497570	39.3952053	0.0368253	3.1784013	-77.5675841	-2.8453852	2653.7062597	-6.7239065	2653.7147781	-0.0439130
0.8320312	-0.8606030	0.3786551	-44.0224546	-246.3055410	1.2105263	246.3085157	-0.0049147	3.1366780	-256.0666851	-1.9002332	-24481.2444619	-127.5718993	24481.5768486	-0.1261619
0.8359375	-0.8670438	-0.0467398	-44.5829105	174.7329377	-0.5626365	174.7338435	-0.0032200	-0.0032200	106.9140177	-1.4789148	-10410.4348430	88.3314324	10410.8095776	-0.0157331
0.8398438	-0.8575570	0.2404248	-43.2079894	16.8041434	-0.2823180	16.8065148	-0.0168005	-0.0167989	-28.7866760	0.8555131	635.2614626	-76.5525255	639.8573396	-3.1810580
0.8437500	-0.8608053	-0.1608153	-43.0009638	46.8153177	0.1501111	46.8155584	0.0032065	0.0032064	-2.6982494	-0.8031692	34.0835703	1.6671257	34.1243179	-0.8596192
0.8476562	-0.8632037	-0.3364628	-43.4605230	4.6068200	1.6167411	4.8822784	0.3509451	0.3375166	-39.3973229	7.6887525	6609.0302469	-240.0733664	6613.3891483	-0.1872261
0.8515625	-0.8624172	1.3205899	-42.5510344	23.7645509	0.1186172	23.7648469	0.0049914	0.0049913	-22.0810083	0.0667402	-273.1207472	-41.3790926	276.2375279	-1.0249202
0.8554688	-0.8184723	0.5699089	-42.8401010	116.1358060	-3.7408963	116.1960402	-0.0322114	-0.0322003	52.5531479	-1.2709869	-1519.5380742	131.7779407	1525.2414184	-0.0960696
0.8593750	-0.8444934	-1.4170683	-41.9846633	34.1161033	0.3343371	34.1177415	0.0098000	0.0097997	-13.0984346	-0.4605564	-270.0818735	30.1320702	271.7575391	-0.7251117
0.8632812	-0.8576251	0.2842894	-42.0356836	126.8431404	-16.0156951	127.8502435	-0.1262638	-0.1255991	67.4728242	-1.3895642	674.5792434	-243.9841619	717.3460998	0.2670838
0.8671875	-0.8367920	1.1936988	-41.3165698	57.2604667	1.3587349	57.2765851	0.0237290	0.0237246	6.3403956	-0.9475211	-26.6641594	7.4578589	27.6874892	5.0867970
0.8710938	-0.8154426	0.1434809	-41.9827481	44.2316031	2.8196179	44.3213826	0.0637467	0.0636605	-5.9788021	-0.6802722	830.9801623	-138.7984284	842.4921565	-0.1941108
0.8750000	-0.8181729	0.5063146	-40.8778734	49.7091896	0.0656177	49.7092329	0.0013200	0.0013200	-0.2124501	-0.8138990	-695.3169641	44.9874130	696.7708001	0.0587698
0.8789062	-0.7895174	0.9889584	-40.2303916	47.3026634	-0.2578472	47.3033662	-0.0054510	-0.0054510	-2.8435307	-0.7294039	12.0656099	-12.9336669	17.6878116	0.2137701
0.8828125	-0.7820161	-0.0485148	-40.3144416	72.2195406	2.2246721	72.2537972	0.0308043	0.0307946	16.1795795	-1.0060494	-954.6378782	-104.6697788	960.3589126	-0.0503767
0.8867188	-0.7814243	0.2285747	-38.0538748	76.7430073	-5.4783456	76.9382963	-0.0713856	-0.0712647	22.1142688	-1.0695843	-5.1914289	7.5501334	9.1627206	4.5942213
0.8906250	-0.7714036	0.3752822	-38.6044604	55.2958138	-0.2666969	55.2964570	-0.0048231	-0.0048231	4.0668606	-0.8449510	-539.9196234	34.8015424	541.0400605	-0.6036420
0.8945312	-0.7624111	0.6421817	-36.9231668	43.6361731	1.9422025	43.6793745	0.0445090	0.0444796	-3.8529712	-0.6741134	218.9092536	-139.5614800	259.6125344	-1.5536379
0.8984375	-0.7439306	0.3926695	-37.1787168	58.7716816	1.3515006	58.7872190	0.0229958	0.0229917	6.4588720	-0.8538283	-371.5785695	-81.6835331	380.4508285	-0.7419680
0.9023438	-0.7351060	1.0961196	-36.1337156	-5.8995359	5.6599112	8.1755195	-0.9593824	2.3769213	-41.4578877	-7.7624194	9378.6870964	-793.0507000	9412.1570888	1.0533355
0.9062500	-0.6906441	1.7867986	-34.5424503	44.8199447	0.3936617	44.8216735	0.0087832	0.0087830	-3.6997703	-0.6080967	60.4587800	-28.7470424	66.9451755	-1.4380880
0.9101562	-0.6679625	-0.0526360	-34.0415641	53.7922593	0.2173538	53.7926984	0.0040406	0.0040406	1.8914710	-0.7031251	-13.5779553	-12.1317523	18.2082477	-0.4788845
0.9140625	-0.6764834	0.1856524	-33.1000760	241.4943336	-40.9909669	244.9485100	-0.1697388	-0.1681363	131.4780226	-1.2209187	102844.6114257	-22396.8276871	105255.0805887	0.7883850
0.9179688	-0.6546698	0.8548965	-32.0096790	48.5267218	-0.6948084	48.5316957	-0.0143181	-0.0143171	-0.1461613	-0.6516579	889.2215111	-218.1971902	915.6008462	-0.9790074
0.9218750	-0.6383596	1.1052436	-31.7168012	38.9803417	2.7564164	39.0776774	0.0707130	0.0705955	-7.3181947	-0.4506189	-293.7697884	93.5170629	308.2955232	0.4689166
0.9257812	-0.6070415	0.5733277	-30.0649255	38.5604210	-3.9291075	38.7600820	-0.1018948	-0.1015444	-6.2986260	-0.4436972	-2300.1112007	-1502.1597928	2747.1795680	-0.7189449
0.9296875	-0.6041231	0.7152841	-29.1312119	74.5496920	-4.3881794	74.6787299	-0.0588625	-0.0587946	16.4055376	-0.8241849	2845.3976090	-497.0561639	2888.4861750	0.5995218
0.9335938	-0.5590933	2.4799358	-27.2848202	42.8972158	0.7179125	42.9032227	0.0167356	0.0167341	-3.5846288	-0.4755301	28.6786381	-39.2837880	48.6382595	-0.6363075
0.9375000	-0.5082962	1.0352110	-26.3352672	-1711.6405807	-297.1576266	1737.2438322	0.1736098	3.3134891	-847.3963070	-1.0033746	-18971723.6600448	-3196417.8425325	19239110.8333302	-0.0298688
0.9414062	-0.4973354	1.0117542	-24.7159636	50.8099966	0.5583116	50.8130639	0.0109882	0.0109878	0.4637442	-0.5064624	169.3313911	-28.8690526	171.7746845	-0.0876977
0.9453125	-0.4570033	1.1052506	-23.3161035	61.2986805	-4.1427340	61.4385097	-0.0675828	-0.0674801	5.4263281	-0.5455261	403.4416497	-126.6716075	422.8603326	0.4572647
0.9492188	-0.4412092	1.4281419	-21.8341583	56.6580166	-3.2069932	56.7487062	-0.0566026	-0.0565423	3.8928135	-0.5099163	-394.2679530	213.2545302	448.2462643	1.6074159
0.9531250	-0.3886296	1.6148394	-20.3291858	46.3310092	-0.8197919	46.3382614	-0.0176942	-0.0176924	-2.1128911	-0.3430253	-0.4087965	-73.9564461	73.9575760	0.3003692
0.9570312	-0.3733576	0.3108060	-19.0936800	49.2700984	1.5825577	49.2955078	0.0321200	0.0321090	-0.7765957	-0.3575956	53.4934035	-34.6009776	63.7084914	2.3287995
0.9609375	-0.3475340	2.2299817	-17.7127026	46.7769700	-0.5536856	46.7802468	-0.0118367	-0.0118362	-1.2596029	-0.3206062	162.4156779	-51.5337447	170.3953617	0.3387147
0.9648438	-0.2858617	1.4401089	-15.9014771	80.0633853	7.9528467	80.4574014	0.0993319	0.0990071	5.1627854	-0.3503455	-5962.3455571	-1438.5873351	6133.4409644	0.8075267
0.9687500	-0.2816706	0.0746628	-13.3855237	54.9633180	-0.8700792	54.9702043	-0.0158302	-0.0158289	2.1063648	-0.3199937	42.4380457	-41.4893058	59.3493910	5.6666877
0.9726562	-0.2571089	1.7836564	-12.0577500	51.1779229	0.5317558	51.1806854	0.0103903	0.0103900	0.9495934	-0.2756636	-5.0027396	22.4067654	22.9584525	2.8922987
0.9765625	-0.2088446	1.6123890	-10.2497092	72.7684395	-9.1581993	73.3424734	-0.1258540	-0.1251958	7.2977634	-0.3091321	5564.9122280	-2372.3810691	6049.4991563	0.9862742
0.9804688	-0.1767833	1.6896687	-8.1297626	46.2507892	6.4126119	46.6932232	0.1386487	0.1377704	-1.6778703	-0.1405056	6.5770023	-53.5481011	53.9504967	3.0829679
0.9843750	-0.1308966	1.1216294	-7.6677076	-31.0912870	-32.1612246	44.7326782	1.0344128	3.9439045	-5.9962589	-0.3237564	-43049.8126517	-16192.3257468	45994.3233719	1.0862723
0.9882812	-0.1156461	1.2629209	-5.0665113	42.7303204	2.9692590	42.8333606	0.0694883	0.0693768	-0.7217382	-0.0987555	37.5467309	-15.9654034	40.8001361	0.2538007
0.9921875	-0.0630301	2.1682228	-4.0913993	45.4448133	-3.2862131	45.5634750	-0.0723122	-0.0721865	-0.0929918	-0.0609838	-233.6297068	-95.3944603	252.3547958	3.8414074
0.9960938	-0.0270484	0.8472313	-1.9459620	54.8078975	-0.4394022	54.8096589	-0.0080171	-0.0080170	-0.4042450	-0.0196728	97.4272025	-77.7740066	124.6629692	1.7687833
1.0000000	-0.0066769	1.4118180	0.2421199	43.8638428	0.7733346	43.8706593	0.0176303	0.0176285	0.3612266	-0.0149121	485.2230515	-126.2586806	501.3807576	-1.8141419
1.0039062	0.0372084	1.2495619	2.5859683	44.1422968	-2.2350562	44.1988444	-0.0506330	-0.0505898	1.3880006	0.0057646	314.4181108	209.4621331	377.8003886	1.9884968
1.0078125	0.0627697	2.1407543	3.1627798	50.0947478	-0.5245760	50.0974943	-0.0104717	-0.0104713	0.1970754	0.0588357	-12.7671253	-9.7437279	16.0605019	2.3890988
1.0117188	0.1298878	1.5234124	5.2740894	34.3823414	-11.3007774	36.1918910	-0.3286797	-0.3175564	3.5482125	0.0266891	-1303.6824748	-1131.8592226	1726.4684460	-1.4471360
1.0156250	0.1345184	0.5238015	7.6561105	53.3288228	-2.4847650	53.3866781	-0.0465933	-0.0465596	0.6895440	0.1215884	-67.6382801	-107.3278182	126.8629083	2.4991870
1.0195312	0.1718642	1.5257126	8.0748425	42.4159966	2.4708279	42.4879014	0.0582523	0.0581865	0.1850737	0.1675009	-372.1914871	129.4391572	394.0571005	2.4033400
1.0234375	0.2002054	1.3491198	10.7242434	44.0013597	-3.6798034	44.1549613	-0.0836293	-0.0834352	2.7050594	0.1387286	56.5633643	66.9752094	87.6646614	0.0845372
1.0273438	0.2414354	1.6279632	12.0906918	51.9936199	0.0961994	51.9937089	0.0018502	0.0018502	-0.4873340	0.2508084	11.4737189	5.8414354	12.8751153	4.3484406
1.0312500	0.2783671	1.6861050	13.4804454	47.1903738	-1.8917148	47.2282751	-0.0400869	-0.0400654	0.8518434	0.2603159	-67.2407031	-34.3096430	75.4881697	2.2114142
1.0351562	0.3190639	1.1154214	15.6426143	55.9919355	40.2763615	68.9730537	0.7193243	0.6235779	-9.3724436	0.4864530	3632.7788439	20477.7509311	20797.4845913	-1.3359801
1.0390625	0.3376092	1.0945620	17.4831641	49.0730831	-0.7555227	49.0788987	-0.0153959	-0.0153947	1.0472577	0.3162684	3.3676463	1.8607236	3.8475101	0.8270946
1.0429688	0.3734921	1.1821875	18.3114411	54.1997131	-0.5516782	54.2025206	-0.0101786	-0.0101783	-1.8279237	0.4072178	-9.3450941	-121.4769915	121.8359153	1.2053988
1.0468750	0.3920714	0.7643416	20.5018072	43.0064451	4.2157844	43.2125810	0.0980268	0.0977146	3.1273672	0.3193528	414.7105573	-582.2269714	714.8238193	-1.0240832
1.0507812	0.4280454	2.4690230	21.9026581	52.5447339	0.6623769	52.5489087	0.0126060	0.0126053	-0.8491614	0.4442062	65.0671472	19.7364507	67.9945669	0.4881973
1.0546875	0.4931072	1.7128807	22.6565506	71.4174547	-16.5877781	73.3185326	-0.2322650	-0.2282186	-8.0378609	0.6056548	-3051.2981556	2447.6298471	3911.6891879	1.3540498
1.0585938	0.5042911	0.0305225	25.4706405	46.9976607	-0.4844453	47.0001575	-0.0103079	-0.0103075	1.7724912	0.4665767	17.9845441	23.7922291	29.8247211	0.0243293
1.0625000	0.5134511	0.6352259	26.6082194	32.0564245	-4.6142917	32.3868189	-0.1439428	-0.1429608	10.6153142	0.1823064	2510.7884791	530.7962224	2566.2820220	2.1633035
1.0664062	0.5342966	1.0363405	26.9535637	54.1484797	0.9745805	54.1572494	0.0179983	0.0179964	-2.1385293	0.5737904	228.1576071	180.0888002	290.6679714	2.3588015
1.0703125	0.5633040	1.3538451	28.3596736	48.5054382	-0.4822872	48.5078359	-0.0099430	-0.0099426	1.1402875	0.5397955	4.0537665	-13.8231681	14.4053115	-0.8293130
1.0742188	0.5971861	1.2427470	30.2555389	54.0870041	-0.5913661	54.0902369	-0.0109336	-0.0109332	-1.9275004	0.6328231	95.8977195	19.1389445	97.7889145	3.8627775
